id,airline,flight_number,departure_airport,arrival_airport,departure_time,arrival_time,departure_gate,arrival_gate
38675,OO,5194,LAX,SFO,2024-07-20 06:47:00,2024-07-20 08:28:00,B28,C24
38676,UA,1796,BOS,SFO,2024-07-20 07:12:00,2024-07-20 10:56:00,A29,A11
38677,AS,389,SFO,PDX,2024-07-20 06:50:00,2024-07-20 08:31:00,B16,A11
38678,VX,12,SFO,JFK,2024-07-20 06:53:00,2024-07-20 15:24:00,C41,B33
38679,VX,219,AUS,SFO,2024-07-20 06:59:00,2024-07-20 08:25:00,B16,A1
38680,VX,352,SAN,SFO,2024-07-20 07:01:00,2024-07-20 08:34:00,D30,E5
38681,WN,1459,SFO,SNA,2024-07-20 07:05:00,2024-07-20 08:25:00,A3,A4
38682,OO,6291,SFO,BUR,2024-07-20 06:55:00,2024-07-20 08:23:00,B32,A16
38683,AS,222,SEA,SFO,2024-07-20 07:06:00,2024-07-20 09:13:00,B15,B37
38684,OO,6307,MSP,SFO,2024-07-20 07:12:00,2024-07-20 09:24:00,B4,B3
38685,AA,662,CLT,SFO,2024-07-20 07:30:00,2024-07-20 09:44:00,C12,E10
38686,UA,1124,SFO,SEA,2024-07-20 07:31:00,2024-07-20 09:39:00,B15,E46
38687,OO,6373,SFO,DFW,2024-07-20 08:11:00,2024-07-20 13:50:00,B10,E25
38688,AA,574,PHL,SFO,2024-07-20 07:52:00,2024-07-20 10:49:00,B12,D1
38689,UA,358,AUS,SFO,2024-07-20 07:48:00,2024-07-20 09:18:00,E17,D5
38690,UA,1474,SFO,DEN,2024-07-20 08:14:00,2024-07-20 11:45:00,D25,C7
38691,OO,6241,OKC,SFO,2024-07-20 08:02:00,2024-07-20 09:40:00,E18,B15
38692,WN,4597,MDW,SFO,2024-07-20 08:19:00,2024-07-20 10:54:00,E36,D21
38693,UA,325,SFO,BOS,2024-07-20 08:23:00,2024-07-20 16:52:00,B41,A48
38694,UA,322,SNA,SFO,2024-07-20 08:40:00,2024-07-20 09:53:00,B38,B35
38695,UA,479,SFO,LAX,2024-07-20 08:29:00,2024-07-20 09:56:00,D47,E21
38696,UA,541,JFK,SFO,2024-07-20 08:23:00,2024-07-20 11:38:00,E17,D44
38697,VX,898,SFO,LAX,2024-07-20 08:30:00,2024-07-20 09:48:00,A14,D4
38698,UA,205,SFO,PDX,2024-07-20 08:32:00,2024-07-20 10:16:00,A12,C10
38699,OO,5445,SFO,SBP,2024-07-20 08:33:00,2024-07-20 09:36:00,E19,C9
38700,OO,6346,SFO,MFR,2024-07-20 08:33:00,2024-07-20 09:51:00,E31,E3
38701,OO,6340,SFO,MSP,2024-07-20 08:41:00,2024-07-20 14:35:00,E49,D34
38702,UA,1073,SEA,SFO,2024-07-20 08:49:00,2024-07-20 10:56:00,A15,A46
38703,DL,2305,MSP,SFO,2024-07-20 09:00:00,2024-07-20 10:50:00,A30,D27
38704,VX,902,SFO,LAS,2024-07-20 09:03:00,2024-07-20 10:33:00,A19,C31
38705,UA,1914,EWR,SFO,2024-07-20 08:59:00,2024-07-20 12:04:00,C44,A50
38706,UA,289,SFO,LAS,2024-07-20 09:04:00,2024-07-20 10:38:00,E47,A25
38707,UA,1912,IAH,SFO,2024-07-20 09:14:00,2024-07-20 11:04:00,A33,E7
38708,OO,5307,SMF,SFO,2024-07-20 08:59:00,2024-07-20 10:01:00,E7,D46
38709,WN,4379,SFO,SAN,2024-07-20 10:10:00,2024-07-20 11:38:00,C2,B39
38710,VX,22,SFO,JFK,2024-07-20 09:14:00,2024-07-20 17:31:00,E24,D42
38711,UA,361,SFO,LIH,2024-07-20 09:30:00,2024-07-20 11:56:00,A1,D38
38712,UA,1168,SFO,EWR,2024-07-20 09:34:00,2024-07-20 17:55:00,A13,D17
38713,UA,1135,SFO,RDU,2024-07-20 09:21:00,2024-07-20 17:13:00,B43,D34
38714,OO,6349,SNA,SFO,2024-07-20 09:26:00,2024-07-20 10:46:00,D49,B39
38715,UA,1252,SFO,MCO,2024-07-20 09:59:00,2024-07-20 18:22:00,B8,E37
38716,AS,318,SEA,SFO,2024-07-20 09:41:00,2024-07-20 11:58:00,D33,B30
38717,AS,382,PDX,SFO,2024-07-20 10:03:00,2024-07-20 11:46:00,E33,A6
38718,VX,1355,BOS,SFO,2024-07-20 10:15:00,2024-07-20 13:52:00,B50,B19
38719,AA,672,PHL,SFO,2024-07-20 10:16:00,2024-07-20 13:34:00,E15,B9
38720,WN,3756,SAN,SFO,2024-07-20 11:17:00,2024-07-20 12:43:00,D26,C37
38721,B6,534,SFO,BOS,2024-07-20 10:28:00,2024-07-20 18:34:00,D28,E17
38722,WN,4291,MKE,SFO,2024-07-20 10:29:00,2024-07-20 13:03:00,E12,C35
38723,OO,5637,BFL,SFO,2024-07-20 11:00:00,2024-07-20 12:08:00,D42,E38
38724,OO,5374,ONT,SFO,2024-07-20 10:27:00,2024-07-20 11:44:00,B22,D7
38725,WN,910,SFO,STL,2024-07-20 10:33:00,2024-07-20 16:03:00,B22,C1
38726,UA,1531,SEA,SFO,2024-07-20 10:42:00,2024-07-20 12:54:00,B24,D48
38727,UA,1742,SFO,EWR,2024-07-20 10:43:00,2024-07-20 18:53:00,B36,C23
38728,UA,309,SFO,IAD,2024-07-20 10:32:00,2024-07-20 18:08:00,C30,C22
38729,UA,414,SFO,SAN,2024-07-20 10:37:00,2024-07-20 13:14:00,A34,D41
38730,OO,5629,SFO,EUG,2024-07-20 10:49:00,2024-07-20 12:21:00,E6,E50
38731,UA,1558,IAD,SFO,2024-07-20 10:37:00,2024-07-20 13:09:00,A17,E23
38732,WN,3681,LAX,SFO,2024-07-20 10:45:00,2024-07-20 12:10:00,C41,E46
38733,OO,6267,SFO,MRY,2024-07-20 10:37:00,2024-07-20 11:12:00,B47,D45
38734,UA,1748,SFO,AUS,2024-07-20 10:40:00,2024-07-20 16:16:00,B25,C16
38735,B6,615,JFK,SFO,2024-07-20 10:57:00,2024-07-20 14:10:00,A48,D50
38736,OO,6248,SFO,MCI,2024-07-20 10:50:00,2024-07-20 16:39:00,D15,C33
38737,UA,1930,BOS,SFO,2024-07-20 10:52:00,2024-07-20 14:19:00,C47,C15
38738,UA,1526,SFO,SEA,2024-07-20 10:52:00,2024-07-20 12:54:00,E15,C13
38739,OO,6416,SFO,ABQ,2024-07-20 10:48:00,2024-07-20 14:02:00,E26,B7
38740,DL,1680,ATL,SFO,2024-07-20 11:04:00,2024-07-20 12:46:00,C1,D4
38741,OO,6380,SFO,BOI,2024-07-20 10:58:00,2024-07-20 13:47:00,D1,A4
38742,DL,2835,SFO,MSP,2024-07-20 11:07:00,2024-07-20 16:44:00,A36,D6
38743,AA,1145,SFO,ORD,2024-07-20 11:05:00,2024-07-20 17:15:00,B17,B12
38744,B6,316,SFO,JFK,2024-07-20 11:33:00,2024-07-20 19:47:00,B26,C45
38745,UA,1686,DEN,SFO,2024-07-20 11:23:00,2024-07-20 12:53:00,E30,E39
38746,VX,905,LAS,SFO,2024-07-20 11:19:00,2024-07-20 12:42:00,D4,E28
38747,DL,1583,SFO,JFK,2024-07-20 11:23:00,2024-07-20 19:48:00,D32,C35
38748,UA,1227,IAH,SFO,2024-07-20 11:27:00,2024-07-20 13:20:00,A43,A21
38749,DL,745,SFO,DTW,2024-07-20 11:44:00,2024-07-20 18:56:00,B48,D8
38750,OO,5187,SNA,SFO,2024-07-20 11:23:00,2024-07-20 12:46:00,A12,A39
38751,VX,954,SFO,SAN,2024-07-20 12:53:00,2024-07-20 14:26:00,B40,A8
38752,UA,1668,SFO,ORD,2024-07-20 12:01:00,2024-07-20 18:00:00,A22,D6
38753,UA,322,SFO,IAH,2024-07-20 12:40:00,2024-07-20 18:46:00,C27,B4
38754,UA,258,IAD,SFO,2024-07-20 12:24:00,2024-07-20 14:56:00,D35,B10
38755,UA,1614,SFO,LAS,2024-07-20 12:53:00,2024-07-20 14:33:00,C39,A2
38756,VX,903,LAS,SFO,2024-07-20 12:29:00,2024-07-20 13:51:00,E11,C14
38757,OO,6347,SNA,SFO,2024-07-20 12:42:00,2024-07-20 14:03:00,C4,A36
38758,OO,5374,SFO,RDM,2024-07-20 12:37:00,2024-07-20 13:58:00,E16,B28
38759,AA,2438,SFO,LAX,2024-07-20 12:45:00,2024-07-20 14:07:00,D42,D48
38760,UA,300,SFO,HNL,2024-07-20 13:19:00,2024-07-20 15:29:00,A30,B37
38761,OO,6245,BZN,SFO,2024-07-20 12:51:00,2024-07-20 14:18:00,E13,E7
38762,AS,381,SFO,PDX,2024-07-20 13:00:00,2024-07-20 14:38:00,A35,D44
38763,UA,1591,AUS,SFO,2024-07-20 13:04:00,2024-07-20 14:38:00,D1,C6
38764,UA,724,HNL,SFO,2024-07-20 12:51:00,2024-07-20 20:42:00,D17,A22
38765,VX,933,LAX,SFO,2024-07-20 13:02:00,2024-07-20 14:13:00,A31,C21
38766,UA,557,SFO,ORD,2024-07-20 13:03:00,2024-07-20 19:04:00,C42,C44
38767,UA,1728,OGG,SFO,2024-07-20 13:14:00,2024-07-20 21:13:00,B8,C20
38768,UA,268,SFO,SNA,2024-07-20 16:29:00,2024-07-20 17:50:00,D3,A37
38769,VX,24,SFO,JFK,2024-07-20 13:21:00,2024-07-20 21:47:00,C22,B13
38770,VX,714,SFO,DAL,2024-07-20 13:19:00,2024-07-20 18:47:00,E49,C46
38771,VX,928,SFO,LAX,2024-07-20 13:25:00,2024-07-20 14:41:00,C46,E18
38772,OO,6336,SFO,DFW,2024-07-20 13:34:00,2024-07-20 19:30:00,D46,B20
38773,UA,295,RNO,SFO,2024-07-20 13:16:00,2024-07-20 14:21:00,D46,C4
38774,UA,611,ORD,SFO,2024-07-20 13:28:00,2024-07-20 16:14:00,A18,A28
38775,AA,433,SFO,PHL,2024-07-20 13:26:00,2024-07-20 21:29:00,C48,E17
38776,B6,416,SFO,JFK,2024-07-20 13:30:00,2024-07-20 21:45:00,D47,E28
38777,VX,910,SFO,LAS,2024-07-20 13:27:00,2024-07-20 14:57:00,E11,C11
38778,AA,259,SFO,DFW,2024-07-20 13:39:00,2024-07-20 19:18:00,A49,D50
38779,UA,1616,SFO,SEA,2024-07-20 14:02:00,2024-07-20 15:58:00,A5,D2
38780,OO,4976,SBA,SFO,2024-07-20 13:41:00,2024-07-20 14:41:00,C36,A16
38781,OO,6264,SFO,FAT,2024-07-20 14:09:00,2024-07-20 15:07:00,C10,E3
38782,AA,931,SFO,MIA,2024-07-20 14:15:00,2024-07-20 22:46:00,D11,E9
38783,UA,222,ORD,SFO,2024-07-20 14:23:00,2024-07-20 16:42:00,E13,C9
38784,UA,1914,SFO,IAH,2024-07-20 14:45:00,2024-07-20 20:30:00,D19,E26
38785,VX,744,SFO,SEA,2024-07-20 14:18:00,2024-07-20 16:08:00,E12,A13
38786,VX,90,SFO,IAD,2024-07-20 14:43:00,2024-07-20 22:31:00,E12,E18
38787,VX,958,SFO,SAN,2024-07-20 14:49:00,2024-07-20 16:15:00,C29,C27
38788,OO,5207,SFO,SAN,2024-07-20 14:45:00,2024-07-20 16:08:00,A40,E46
38789,UA,1523,BOS,SFO,2024-07-20 15:11:00,2024-07-20 18:40:00,E13,A9
38790,OO,5594,SFO,SEA,2024-07-20 14:49:00,2024-07-20 16:55:00,A7,A18
38791,OO,6383,SFO,LAS,2024-07-20 14:46:00,2024-07-20 16:32:00,A21,C18
38792,UA,1942,LAS,SFO,2024-07-20 15:33:00,2024-07-20 16:57:00,B9,B38
38793,DL,2776,SFO,LAX,2024-07-20 16:01:00,2024-07-20 17:29:00,E17,E31
38794,OO,6410,SFO,BUR,2024-07-20 14:51:00,2024-07-20 16:14:00,C3,E40
38795,DL,2768,LAX,SFO,2024-07-20 16:39:00,2024-07-20 17:55:00,D26,B2
38796,WN,1009,SFO,MDW,2024-07-20 15:02:00,2024-07-20 20:57:00,E29,D3
38797,OO,5367,SFO,ONT,2024-07-20 15:13:00,2024-07-20 16:35:00,D30,D20
38798,OO,6274,MSP,SFO,2024-07-20 15:20:00,2024-07-20 17:27:00,D12,E20
38799,AS,308,SEA,SFO,2024-07-20 15:15:00,2024-07-20 17:21:00,E33,B35
38800,DL,2105,SFO,MSP,2024-07-20 15:12:00,2024-07-20 20:35:00,A26,D29
38801,VX,26,SFO,JFK,2024-07-20 18:05:00,2024-07-21 02:26:00,E10,E17
38802,UA,1531,SFO,RDU,2024-07-20 15:25:00,2024-07-20 23:21:00,D42,D48
38803,AA,85,JFK,SFO,2024-07-20 15:28:00,2024-07-20 18:59:00,E29,A15
38804,UA,1916,SFO,DEN,2024-07-20 15:28:00,2024-07-20 19:00:00,C38,C4
38805,UA,1227,SFO,EWR,2024-07-20 15:26:00,2024-07-20 23:31:00,E12,D9
38806,UA,1727,SFO,IND,2024-07-20 15:34:00,2024-07-20 22:42:00,B24,B12
38807,OO,5504,SFO,PHX,2024-07-20 15:42:00,2024-07-20 17:49:00,A37,D2
38808,AA,477,SFO,PHX,2024-07-20 15:40:00,2024-07-20 17:34:00,C3,A20
38809,UA,444,SFO,BOS,2024-07-20 15:55:00,2024-07-21 00:07:00,D4,E38
38810,UA,73,SFO,HNL,2024-07-20 16:13:00,2024-07-20 18:22:00,A14,D47
38811,WN,4393,LAS,SFO,2024-07-20 17:08:00,2024-07-20 18:33:00,B36,C13
38812,OO,5638,SFO,SBA,2024-07-20 16:01:00,2024-07-20 17:05:00,D17,D48
38813,UA,486,SFO,IAD,2024-07-20 16:39:00,2024-07-21 00:08:00,B1,D9
38814,WN,482,LAX,SFO,2024-07-20 17:54:00,2024-07-20 19:03:00,E39,C44
38815,DL,1775,ATL,SFO,2024-07-20 16:30:00,2024-07-20 18:19:00,E15,D19
38816,VX,353,BOS,SFO,2024-07-20 16:29:00,2024-07-20 20:03:00,D38,A41
38817,VX,932,SFO,LAX,2024-07-20 16:24:00,2024-07-20 17:41:00,D44,B22
38818,VX,27,JFK,SFO,2024-07-20 16:32:00,2024-07-20 19:43:00,C23,A38
38819,WN,3948,SFO,SAN,2024-07-20 17:33:00,2024-07-20 19:02:00,D1,D36
38820,UA,529,SNA,SFO,2024-07-20 16:43:00,2024-07-20 18:03:00,A2,C27
38821,UA,1533,ORD,SFO,2024-07-20 17:07:00,2024-07-20 19:36:00,D49,E19
38822,AA,37,DFW,SFO,2024-07-20 17:00:00,2024-07-20 18:31:00,E29,E50
38823,DL,2772,LAX,SFO,2024-07-20 18:08:00,2024-07-20 19:29:00,C8,D13
38824,AS,337,PSP,SFO,2024-07-20 17:18:00,2024-07-20 18:38:00,A11,D38
38825,AS,387,SFO,PDX,2024-07-20 17:08:00,2024-07-20 18:40:00,E28,D38
38826,VX,222,SFO,AUS,2024-07-20 17:08:00,2024-07-20 22:33:00,B3,E40
38827,WN,3951,STL,SFO,2024-07-20 17:22:00,2024-07-20 19:24:00,A11,C11
38828,UA,401,IAH,SFO,2024-07-20 17:33:00,2024-07-20 19:21:00,A37,B7
38829,VX,960,SFO,SAN,2024-07-20 17:32:00,2024-07-20 18:55:00,A38,D11
38830,WN,689,SFO,SNA,2024-07-20 17:35:00,2024-07-20 18:47:00,E5,E19
38831,OO,6352,BOI,SFO,2024-07-20 17:33:00,2024-07-20 18:15:00,D22,D5
38832,OO,5400,SFO,RDM,2024-07-20 17:43:00,2024-07-20 19:16:00,B2,B39
38833,DL,2145,ATL,SFO,2024-07-20 17:47:00,2024-07-20 19:38:00,D49,C50
38834,OO,6294,MFR,SFO,2024-07-20 17:41:00,2024-07-20 19:06:00,B50,E46
38835,UA,580,SFO,PDX,2024-07-20 17:50:00,2024-07-20 19:30:00,B15,C37
38836,OO,5523,SNA,SFO,2024-07-20 17:44:00,2024-07-20 19:13:00,D7,A17
38837,UA,508,SEA,SFO,2024-07-20 17:50:00,2024-07-20 19:54:00,E2,D14
38838,UA,611,SFO,SEA,2024-07-20 17:55:00,2024-07-20 19:50:00,A27,A5
38839,AA,719,PHL,SFO,2024-07-20 17:58:00,2024-07-20 20:40:00,C6,B13
38840,WN,842,SNA,SFO,2024-07-20 18:18:00,2024-07-20 19:46:00,E27,C15
38841,OO,6356,SBA,SFO,2024-07-20 17:44:00,2024-07-20 19:20:00,A1,D30
38842,UA,1750,PHL,SFO,2024-07-20 18:11:00,2024-07-20 21:10:00,E38,C43
38843,OO,6398,SFO,BOI,2024-07-20 18:12:00,2024-07-20 20:47:00,C28,A43
38844,UA,583,MSP,SFO,2024-07-20 18:18:00,2024-07-20 20:28:00,D30,C30
38845,UA,1958,ORD,SFO,2024-07-20 19:38:00,2024-07-20 22:13:00,C34,A17
38846,AS,386,PDX,SFO,2024-07-20 18:35:00,2024-07-20 20:13:00,A37,C46
38847,VX,941,LAX,SFO,2024-07-20 18:21:00,2024-07-20 19:44:00,D2,D25
38848,B6,188,SFO,LAS,2024-07-20 19:21:00,2024-07-20 20:45:00,C50,C10
38849,WN,4112,LAX,SFO,2024-07-20 20:29:00,2024-07-20 21:44:00,D4,B4
38850,UA,1173,SAN,SFO,2024-07-20 18:44:00,2024-07-20 20:17:00,B44,B31
38851,OO,6407,SFO,SNA,2024-07-20 18:47:00,2024-07-20 20:16:00,D21,D27
38852,DL,2770,SFO,LAX,2024-07-20 23:35:00,2024-07-21 01:25:00,D12,E4
38853,UA,1454,SFO,DEN,2024-07-20 18:57:00,2024-07-20 22:18:00,D36,C13
38854,UA,1192,SFO,LAX,2024-07-20 23:50:00,2024-07-21 01:16:00,C47,D9
38855,WN,4037,SAN,SFO,2024-07-20 19:28:00,2024-07-20 20:55:00,D47,D30
38856,B6,1635,SFO,LGB,2024-07-20 19:52:00,2024-07-20 21:06:00,D46,D6
38857,UA,522,CLE,SFO,2024-07-20 19:04:00,2024-07-20 21:08:00,A19,A24
38858,OO,6326,SFO,SBA,2024-07-20 19:01:00,2024-07-20 20:10:00,B12,A32
38859,DL,65,ATL,SFO,2024-07-20 19:29:00,2024-07-20 21:54:00,E9,D18
38860,DL,2209,MSP,SFO,2024-07-20 19:23:00,2024-07-20 21:16:00,D10,A30
38861,UA,1453,SFO,SEA,2024-07-20 20:01:00,2024-07-20 22:05:00,A36,C30
38862,UA,1517,SFO,SAN,2024-07-20 19:32:00,2024-07-20 21:03:00,A36,D43
38863,UA,647,IAD,SFO,2024-07-20 19:46:00,2024-07-20 22:39:00,C43,D22
38864,UA,1942,SFO,LAX,2024-07-20 23:16:00,2024-07-21 01:17:00,D8,A38
38865,AA,2411,MIA,SFO,2024-07-20 20:01:00,2024-07-20 22:53:00,D14,D1
38866,WN,503,SFO,SNA,2024-07-20 20:04:00,2024-07-20 21:36:00,C28,A1
38867,UA,614,SFO,SNA,2024-07-20 19:52:00,2024-07-20 21:33:00,B3,B14
38868,AA,475,CLT,SFO,2024-07-20 20:05:00,2024-07-20 22:28:00,C42,B3
38869,OO,4988,SFO,ACV,2024-07-20 19:55:00,2024-07-20 21:04:00,C42,B9
38870,WN,135,SFO,DEN,2024-07-20 20:05:00,2024-07-20 23:24:00,D5,C17
38871,AA,1226,LAX,SFO,2024-07-20 20:21:00,2024-07-20 21:37:00,C28,C10
38872,WN,209,LAS,SFO,2024-07-20 21:29:00,2024-07-20 22:53:00,B27,C25
38873,AA,1183,DFW,SFO,2024-07-20 20:24:00,2024-07-20 22:05:00,B30,D13
38874,B6,1415,JFK,SFO,2024-07-20 20:30:00,2024-07-20 23:58:00,D15,E11
38875,OO,5206,SFO,PHX,2024-07-20 20:43:00,2024-07-20 22:44:00,D41,B20
38876,OO,5451,SBP,SFO,2024-07-20 20:38:00,2024-07-20 21:47:00,B46,E9
38877,B6,834,SFO,BOS,2024-07-20 22:54:00,2024-07-21 07:19:00,A5,C21
38878,VX,810,SFO,PDX,2024-07-20 20:45:00,2024-07-20 22:15:00,E37,A5
38879,AA,218,SFO,LAX,2024-07-20 22:37:00,2024-07-21 00:14:00,C31,A19
38880,OO,5416,ONT,SFO,2024-07-20 20:49:00,2024-07-20 22:27:00,B33,B19
38881,UA,1033,IAH,SFO,2024-07-20 21:16:00,2024-07-20 23:11:00,B37,A44
38882,B6,1636,LGB,SFO,2024-07-20 21:57:00,2024-07-20 23:19:00,C42,B22
38883,UA,887,SFO,LAX,2024-07-20 23:20:00,2024-07-21 01:19:00,A2,E33
38884,UA,1038,SFO,LAS,2024-07-20 21:24:00,2024-07-20 23:05:00,C21,D22
38885,AS,744,SFO,SLC,2024-07-20 21:18:00,2024-07-21 00:05:00,C23,D31
38886,UA,1557,OGG,SFO,2024-07-20 21:49:00,2024-07-21 05:28:00,D30,C29
38887,VX,358,SFO,BOS,2024-07-20 21:24:00,2024-07-21 05:39:00,A12,C21
38888,UA,1575,HNL,SFO,2024-07-20 21:48:00,2024-07-21 05:54:00,C44,E46
38889,UA,1731,SFO,BOS,2024-07-20 21:54:00,2024-07-21 06:14:00,B47,D24
38890,DL,2027,MSP,SFO,2024-07-20 21:56:00,2024-07-21 00:06:00,A33,B7
38891,WN,537,LAS,SFO,2024-07-20 21:58:00,2024-07-20 23:31:00,C46,D37
38892,AA,557,CLT,SFO,2024-07-20 22:15:00,2024-07-21 00:53:00,E9,A15
38893,WN,298,SFO,PHX,2024-07-20 23:24:00,2024-07-21 01:17:00,E46,D37
38894,UA,480,SFO,PIT,2024-07-20 22:23:00,2024-07-21 05:59:00,D22,A12
38895,UA,1247,SFO,SAN,2024-07-20 22:30:00,2024-07-21 00:01:00,B14,B10
38896,OO,6422,SFO,SMX,2024-07-20 22:32:00,2024-07-20 23:36:00,B11,E7
38897,UA,1699,SFO,ATL,2024-07-20 23:24:00,2024-07-21 07:07:00,A39,A28
38898,OO,5523,SFO,ACV,2024-07-20 22:36:00,2024-07-20 23:59:00,C45,E4
38899,UA,583,SFO,LAS,2024-07-20 22:44:00,2024-07-21 00:16:00,D22,E27
38900,OO,6412,SFO,EUG,2024-07-20 23:24:00,2024-07-21 01:12:00,E17,D10
38901,UA,1681,SFO,PHL,2024-07-20 23:13:00,2024-07-21 07:38:00,E10,C27
38902,OO,5414,SFO,RDM,2024-07-20 22:45:00,2024-07-21 00:36:00,E27,A37
38903,UA,1780,SFO,SEA,2024-07-20 23:05:00,2024-07-21 01:12:00,A35,A21
38904,UA,522,SFO,PDX,2024-07-20 23:11:00,2024-07-21 01:05:00,C47,C27
38905,VX,34,SFO,JFK,2024-07-20 23:13:00,2024-07-21 07:50:00,B1,B36
38906,UA,1118,SFO,EWR,2024-07-20 01:20:00,2024-07-20 09:19:00,B49,A9
38907,AA,1051,SFO,DFW,2024-07-21 00:57:00,2024-07-21 06:13:00,D10,A8
38908,AA,73,SFO,ORD,2024-07-21 04:56:00,2024-07-21 10:44:00,C33,D14
38909,UA,1645,SFO,IAD,2024-07-21 05:39:00,2024-07-21 13:26:00,D12,D23
38910,WN,884,SFO,DEN,2024-07-21 05:45:00,2024-07-21 09:02:00,C48,B48
38911,UA,1135,IAD,SFO,2024-07-21 06:00:00,2024-07-21 08:37:00,A40,D31
38912,UA,1252,PHX,SFO,2024-07-21 05:59:00,2024-07-21 07:56:00,E4,D17
38913,UA,1593,SFO,EWR,2024-07-21 05:57:00,2024-07-21 13:59:00,A41,D20
38914,UA,414,LAX,SFO,2024-07-21 05:56:00,2024-07-21 07:01:00,D41,C46
38915,F9,660,SFO,DEN,2024-07-21 06:02:00,2024-07-21 09:27:00,A34,B43
38916,OO,5632,SBA,SFO,2024-07-21 05:54:00,2024-07-21 07:00:00,C5,E12
38917,OO,6403,MFR,SFO,2024-07-21 05:48:00,2024-07-21 07:10:00,C26,C17
38918,OO,6340,SMX,SFO,2024-07-21 05:54:00,2024-07-21 06:50:00,E41,A18
38919,UA,693,SFO,IAH,2024-07-21 06:01:00,2024-07-21 11:33:00,A14,B20
38920,UA,1106,SAN,SFO,2024-07-21 06:25:00,2024-07-21 08:13:00,B21,D14
38921,UA,72,HNL,SFO,2024-07-21 06:27:00,2024-07-21 14:26:00,E17,E3
38922,OO,6396,BOI,SFO,2024-07-21 06:30:00,2024-07-21 07:16:00,C32,E14
38923,WN,1639,SNA,SFO,2024-07-21 06:38:00,2024-07-21 08:13:00,A26,E32
38924,VX,922,SFO,LAX,2024-07-21 06:48:00,2024-07-21 08:10:00,B21,E41
38925,AA,1232,SFO,LAX,2024-07-21 06:54:00,2024-07-21 08:21:00,A43,A32
38926,DL,2762,SFO,LAX,2024-07-21 07:01:00,2024-07-21 08:28:00,D20,B13
38927,VX,12,SFO,JFK,2024-07-21 06:58:00,2024-07-21 15:19:00,B17,E29
38928,OO,5579,SFO,SBA,2024-07-21 06:51:00,2024-07-21 08:05:00,A20,B41
38929,OO,6343,BUR,SFO,2024-07-21 06:54:00,2024-07-21 08:22:00,B6,A46
38930,UA,497,EWR,SFO,2024-07-21 07:17:00,2024-07-21 10:15:00,E20,A46
38931,UA,249,SFO,IAD,2024-07-21 07:24:00,2024-07-21 14:57:00,B23,B25
38932,F9,657,DEN,SFO,2024-07-21 08:11:00,2024-07-21 09:42:00,D30,E42
38933,UA,1440,IND,SFO,2024-07-21 07:57:00,2024-07-21 09:35:00,C38,D13
38934,B6,2288,SFO,LAS,2024-07-21 07:56:00,2024-07-21 09:26:00,B38,A7
38935,VX,1,SFO,DCA,2024-07-21 07:54:00,2024-07-21 15:45:00,A19,D43
38936,VX,201,ORD,SFO,2024-07-21 08:03:00,2024-07-21 10:27:00,A50,C48
38937,WN,716,DEN,SFO,2024-07-21 08:31:00,2024-07-21 10:14:00,A26,B3
38938,UA,325,SFO,BOS,2024-07-21 08:27:00,2024-07-21 16:48:00,E40,B25
38939,VX,1935,LAX,SFO,2024-07-21 09:53:00,2024-07-21 11:11:00,D3,C33
38940,F9,1106,SFO,IAH,2024-07-21 08:40:00,2024-07-21 14:44:00,A40,A42
38941,OO,5655,BUR,SFO,2024-07-21 09:22:00,2024-07-21 11:12:00,D3,E26
38942,DL,2305,MSP,SFO,2024-07-21 09:17:00,2024-07-21 11:15:00,D27,C39
38943,UA,217,IAD,SFO,2024-07-21 08:55:00,2024-07-21 11:38:00,E1,A46
38944,UA,769,ORD,SFO,2024-07-21 09:33:00,2024-07-21 11:48:00,D17,E45
38945,UA,1912,IAH,SFO,2024-07-21 11:02:00,2024-07-21 12:52:00,E10,C2
38946,UA,1721,SFO,KOA,2024-07-21 09:27:00,2024-07-21 11:41:00,E33,C43
38947,UA,572,SFO,ORD,2024-07-21 09:05:00,2024-07-21 15:15:00,D33,B43
38948,UA,361,SFO,LIH,2024-07-21 09:15:00,2024-07-21 11:28:00,E27,B20
38949,UA,1602,SFO,ATL,2024-07-21 09:50:00,2024-07-21 17:24:00,D43,E38
38950,WN,2776,LAS,SFO,2024-07-21 11:43:00,2024-07-21 13:14:00,C49,A40
38951,UA,239,LAX,SFO,2024-07-21 09:47:00,2024-07-21 11:32:00,A2,A35
38952,AA,2356,ORD,SFO,2024-07-21 10:28:00,2024-07-21 13:09:00,E4,A44
38953,UA,1204,DFW,SFO,2024-07-21 10:30:00,2024-07-21 12:17:00,D1,D40
38954,B6,534,SFO,BOS,2024-07-21 10:59:00,2024-07-21 19:38:00,B31,C6
38955,VX,23,JFK,SFO,2024-07-21 10:33:00,2024-07-21 13:45:00,E42,D26
38956,OO,5637,BFL,SFO,2024-07-21 10:17:00,2024-07-21 11:30:00,B18,C37
38957,OO,6336,RNO,SFO,2024-07-21 10:35:00,2024-07-21 11:59:00,D42,E7
38958,UA,1742,SFO,EWR,2024-07-21 10:41:00,2024-07-21 20:01:00,A46,D12
38959,UA,294,SFO,DFW,2024-07-21 11:32:00,2024-07-21 16:56:00,C24,A36
38960,OO,5629,SFO,EUG,2024-07-21 10:47:00,2024-07-21 12:21:00,B8,E22
38961,UA,814,SFO,LAX,2024-07-21 10:39:00,2024-07-21 12:34:00,C17,A17
